RP_Component_1,RP_Component_2,RP_Component_3,RP_Component_4,RP_Component_5,RP_Component_6,RP_Component_7,RP_Component_8,RP_Component_9,RP_Component_10,RP_Component_11,RP_Component_12,RP_Component_13,RP_Component_14,RP_Component_15,RP_Component_16,RP_Component_17,RP_Component_18,RP_Component_19,RP_Component_20
4132493955.872212,146840923.90509218,1347998955.6110098,377965931.12662774,-4782151267.191678,-1155361507.1049147,3010438043.816195,-3560986962.519092,1541345250.9327772,1396147235.0912938,4130449464.9721413,1751158174.7065468,-3454486706.885009,-503548715.0455025,-3405224403.9243007,1244397222.9091697,3056728332.282465,1082476804.663995,507291856.5100284,-993412559.0989197
1287313089.023969,-577468120.735394,-2309396500.9868407,-744649692.9541736,-4475676322.356366,-2610197736.418825,-449941081.59922385,-459322805.5284058,-1964047036.3088105,2835626556.824159,474903297.81147605,2296461258.027593,-663941111.5988336,1853827086.0849245,1258408042.1534762,215342277.3113822,2531908858.3380637,-2936046720.921241,166433067.31723815,-1255510824.2856572
3956263889.6760297,2811907538.858811,5645098146.379832,2072929313.951389,717225130.1753803,-2575025298.1419306,951038766.7468541,-1711157115.185049,2586063400.6191072,4319266965.749775,-735894972.1031543,2424904743.395378,-774529825.4402963,614400673.2109408,-3755663872.04448,-3292022736.9969344,3535894124.3383927,2556140043.1245832,2685686893.566123,-3108918837.6238074
3951586732.7238955,-1230127387.0778394,369009662.6688726,-682196316.555794,-8766120337.482523,-2629733906.213221,1032670752.5267165,-5341331227.997731,-486333544.3061798,4810942283.346411,4200304991.9643188,3041336528.060635,-3265220766.2889857,1499396490.1520793,-3092706178.8903847,2187761995.1617517,5405528929.650519,-1978562295.3229096,-1436619838.8205423,-1059240466.1406925
203913241.15781355,-557053100.1004606,313863068.30901617,-170582511.39650568,-1543948782.008938,-457073270.1330443,283339615.90092194,1757233615.7159672,1846589504.3504453,-643993306.6820782,312623713.78981805,538622723.9947461,-890395761.7206836,-404216329.60033846,1848988203.9809897,-2224468253.972393,1627842016.1507175,36528604.86143959,1411997564.209952,-1216363258.5662982
-260773581.66386795,-2606889435.5893803,-3137395990.416683,-395291618.16422284,-6761712503.885953,-1746398053.5057948,-1739734781.797161,2038437545.3395312,420022332.57980144,5339103375.117497,-5238664209.608724,1650170097.7193792,-2509504283.8578625,5819501017.744762,4954775390.119399,-3229579555.0641036,2054495094.3389797,-6172657359.32196,-1418107464.83402,-1737739560.4233983
831900470.9178885,-1056681391.3857996,-1501096757.781949,956107457.1825045,-2441101732.968972,-1712365231.4478276,2373741726.3768244,3566894624.2453094,1429905221.9696333,438411367.8619181,-3005363531.830215,575808545.526952,-2992013907.0943556,1831737205.1048295,2119369864.4300613,-1166544828.173102,-145131240.25811175,-277441561.39744306,655734335.5978129,-1665847304.7983642
972328752.2657411,2455952586.4317265,2002283882.3857398,2804323965.7425666,3006099603.8251767,475745295.7032754,741050865.5687599,-127588915.02750966,1765260061.1699774,929553542.7953354,-1472760598.0351913,1143000353.1003656,-1346262050.8665786,671397015.2109466,-1774371028.306827,-2667314537.4600396,-681540239.5370041,1622005674.154358,736987156.4429488,-1880129862.9638321
-749363575.679817,-1335520934.989611,-403847299.30932266,-840045411.5805793,-2626882190.4829264,-1013379600.1587759,-698410962.84138,1859878920.4482512,1516986995.7377896,-457282643.0463354,740590525.9435618,592767044.7094978,-555066919.2254938,-658620027.8830256,2534094259.318693,-1859526820.846176,2366383584.1835327,-592404889.0769373,1132161637.051923,-1238868613.9961808
2343170359.2314076,1014710786.8230696,-1842506565.2157016,294270307.01518947,-1928989345.456763,-2087838262.0640771,2441685409.128472,-550207818.2661574,-1581185094.276052,763499921.9374264,1348908540.6619422,1604107927.2928028,-1283306161.37573,327893727.9480615,-1225564038.2855396,1718351538.7860181,621753877.3680291,-167586968.991466,1198716067.5574145,-1245511332.247452
-336267059.0674711,-1132297718.726882,-649225561.0541347,-310006644.0349532,-2403829390.15618,-926398277.7378927,46027539.68020172,1983795187.6368103,1779286543.263401,-143083240.86804754,-258990967.75227362,427514556.790216,-1267026493.4785583,-24476550.000108354,2229568235.833833,-1742256396.862258,1514431180.891681,-490839533.22495824,1019875767.5022497,-1254830757.029242
3511155435.5757813,1433224267.3967247,-2100360986.2481177,1244333334.5433056,-1191282504.8106651,-2395038320.1390295,3492455150.567203,-839617217.2612365,-2145421346.3724797,1540859326.6052485,-26945653.578928053,1628666716.4998417,-2052985172.6697943,1382586521.1007106,-2197859991.635578,2678952488.28201,-904696204.3258662,269159435.43537766,691725306.8011549,-833580465.8818699
1300017451.7152615,685170972.4322106,653503407.6228133,713817639.573582,548017828.5766352,858628207.206526,1273527840.6331265,142432782.58738488,813669229.7021013,-274479238.9230757,-520037929.5283031,53512578.887767255,-831377548.4058506,563228342.7030247,-161179269.59881088,-1039339981.971157,-611319338.7446967,295053371.8069102,450721152.9929538,-118821393.00139067
1107268926.3031628,-553224218.8310944,-2283052583.72704,-848621626.9733989,-4675606303.116912,-1532777932.5674024,-2135502742.111724,-2773488442.5154924,-3215578712.0120993,5477866588.402527,-1026388003.7381693,2185737342.8213773,2504252.4076008364,4147781425.3661547,645602733.3154697,444236735.1838787,2033026939.5783513,-5245917769.232606,-1955920984.8114076,-218458616.56725183
323301479.4200617,-1036426583.7715677,-1171087103.2578182,448387182.00987905,-2185332601.2618904,-1486563401.5613668,1434510745.9159203,2829536873.9691286,1127352325.3055155,208171851.17097774,-1885979268.0810263,508973599.2892378,-2073932284.3592792,1073968984.8883924,1920307502.5446699,-988546006.0342818,373333268.07125175,-282343677.9721893,611382828.4307871,-1364467213.126953
2619349417.145203,3032912844.9448233,3560058567.530657,2160322888.708475,1670067726.5335724,-2944290873.2382183,571538300.9838556,482865696.6834328,4261516032.80868,3500115393.264275,-2133647259.2404897,1777435047.5310333,-1067419902.4359435,3228595.9453106304,-1671389417.2522562,-4683866376.741942,2376528059.912823,2585202904.3900537,4669377785.968198,-3927097845.0080123
1015181493.1497225,-320405795.3428224,476864667.04441,179294224.77019763,-1488333163.619013,-30022574.83992131,1176170555.4445543,2033401210.6839426,1977511243.1592364,-927004498.2746403,42385365.46154963,663505700.4780778,-1411598755.922661,54330012.7872298,1949551577.045278,-2642587416.1990714,1278797244.244206,43608965.58821515,1514295363.960101,-1235519066.2766943
-178263501.96059588,-1362194523.5763106,-881537872.9928778,-849706973.7696736,-4413738525.83748,294208295.80560154,-2326706082.267769,120796583.12263346,1649431739.9425397,2998287920.9419785,-1595993183.0046542,1040094793.7657429,-1034203651.6240453,2837687089.5155287,3590721131.3803196,-3937412922.6761923,2540039455.35655,-4335997634.192001,-152937006.1133347,-1024292371.9352015
210483792.94282368,-1130480067.4641066,-1162860074.6381915,330735062.5312806,-2331716944.338623,-1550241400.3446805,1288508182.508319,2891613538.3420916,1172306498.4691877,135375876.01941657,-1699518759.7064693,546998283.4798445,-1997431712.6575775,930954908.7528709,2069786787.4311082,-1073726613.5057921,597846939.8266339,-308708099.68174165,682663143.1208478,-1416714075.3150804
854510958.2097899,-1815166670.4430187,-712955801.746689,-777002694.5021428,-6451196113.08211,296485341.61765355,-1778548877.896976,1697988459.308646,2879491492.223288,3251474072.998842,-2321211679.845543,1961920832.7724693,-2248613859.3632007,4063391856.1942477,5799673945.463101,-6662850448.370318,3898292338.6440263,-5536751402.031584,640885365.3851866,-2102533042.6112332
1588737408.2789052,-1320759974.4684553,1065275874.5922687,-547106330.6309241,-5090251486.045624,-1402080170.595295,843172859.306393,-1921779238.0436568,1439255736.6153996,1157134219.3528287,3248382212.9141307,1277282888.2416165,-2221807501.866169,-674192742.9342552,-1298613250.6176937,593569704.7928829,3736647026.4331913,236351573.55509764,-160347276.31376025,-928048137.3004701
-742639780.9623623,-2388969519.229418,-1381264272.4082963,-1506680053.5404444,-6319426511.143469,-726232323.7873584,-3035181791.0453525,1331626875.2993338,1601109544.8286982,3185349848.395851,-1449802347.0954812,1668517670.51437,-1025420983.9217329,2936980740.4704323,5299146122.4376,-4678608704.312215,4140398260.104719,-5223879944.879474,44753130.079717726,-1716488882.5052624
4031048748.6046185,1699964295.019373,-1956233894.0364547,561235805.2265431,-2544129652.9102716,-1289535904.4747586,1329828507.0008142,-3301096733.7349286,-3013807766.2896943,3990727258.247168,108818141.39998038,2435332280.019586,-1165530463.6159089,3272372870.2024393,-1677213763.098391,1240892106.0691779,327288410.41917735,-2830317984.7374587,-159814298.16959938,-425017769.1799033
-605040868.612739,-2307287911.778631,-1539763263.3114722,-1436749347.258668,-5984929984.510086,-1049285070.4514064,-3019801307.8712134,1155814244.9841967,-23024836.375005707,3692408997.362591,-1961587417.5778873,1893036625.9790041,-481851353.71623874,3638725302.017697,4880177250.90281,-3704377196.7770905,3751522865.3574505,-5562921359.807439,-767097921.6885748,-1380069510.7236447
2934804436.344715,13618318.767545085,748572151.0896472,-10718764.342086973,-5111313132.850093,-224361394.5324596,2404369185.154524,-2182407012.821709,1955395551.7405417,1415753742.9867885,2672465766.793703,1537938707.574773,-3122159732.6520553,533576161.715869,-1447858964.024139,-705888342.0499027,3208897681.5586343,-745714276.235665,657518441.2374543,-1616899615.7079864
861403074.2421129,-181127204.15981385,855559042.5797467,204338582.56212342,-1662230505.6947463,997260815.228951,1121368997.5129688,1762788022.4938836,5090834848.068005,-1648905342.8397968,837994844.3261718,28391045.99969103,-2428192931.6883717,-1104030754.6271834,2253440842.713394,-4344964790.331166,1534388697.225639,666295033.6070008,2864257800.139151,-1606929684.052061
1762498827.828635,-532034448.82693005,321252934.46442,-139570900.41372725,-3403873118.980228,-1197547659.3427982,1339958770.747759,-88507334.87932181,1101919481.8495934,266490055.22287947,1917196896.1910336,1322375387.1547844,-1831644424.8262959,-268600141.40207356,97150913.27518761,-570935937.6795622,2506396924.4233212,103582409.66706908,923492707.6588062,-1221657718.8504605
3927938454.109723,1377116139.440645,-2037720443.9111214,2075166044.2575793,-2238300547.5853643,-1126809713.1329532,4927782678.517831,411228297.72456974,3972595557.5343857,591003534.2041949,-691716573.8021177,675452768.9446049,-5469890045.927479,676545523.423193,-875626012.0448169,-873906465.1763945,-1104590827.1971262,1274393302.395435,3172218918.1109395,-2153476374.8716264
2330079866.819858,2499992105.018794,4696241865.637545,2034960628.1633575,2743935980.132728,-1155470742.6447992,437749433.83691645,1568785038.4942145,2708867936.1647744,2360251218.7327456,-3168317461.8062,1494200808.3620527,90174099.1847216,1175294690.0403357,-487289195.0797258,-5310991844.299047,1680147153.2979445,1754716394.9390843,2940811590.823384,-2779973292.4971385
1829961395.5052772,-352639655.28013414,-363280015.1067145,1186189447.3465092,-1803047881.6859388,-567098014.3774351,2887380650.374625,3232914437.477986,2212891434.4897327,-245400230.0304908,-2329598441.76749,680779159.2602719,-3066714201.646913,1629228058.9815934,2031502253.7258997,-2471188452.858595,-24698348.66345162,26582998.638985287,1303036185.6395705,-1648304683.9184835
-1491315610.6376283,-1545283069.4874084,-261024516.565234,-1140462800.42196,-3027718745.6931787,-507900606.6201704,-1134419116.4017794,1822276277.763035,4376958540.951121,-1404357693.568072,1978981272.8503585,-52547928.99510093,-1242226914.0996988,-2368189541.831907,2976316906.8341618,-3094053056.027415,2996429083.5264525,201872547.98688745,2487306774.350578,-1665564268.7426496
1486878783.0115454,2814169.201040418,766024794.049416,472603364.81264055,-1188524226.3897204,446765213.47382617,1638072934.185266,1943925197.0323796,2546072815.38514,-1067427634.9808693,-92129130.51249671,577233786.4950112,-1790749336.9459786,161531596.620779,1800022151.1518092,-3112218299.8102117,973604755.9277139,233883312.38914096,1763418032.0333233,-1253607570.8268383
-577892342.5472143,-4054888842.3502026,704435794.6967514,-2156931846.06894,-9639586152.80158,-1796844319.7718763,-2854516297.7264214,-1922418170.4967577,1773221188.4178758,4064524289.7805033,2097870526.9091089,1793523775.3069446,-1969256265.857218,1357704733.5697486,1687953890.3880212,-1282497270.038764,6855293740.492322,-3633646369.658614,-2119440756.086702,-1218267646.2798412
1865035957.8260887,401297925.7231458,-1149590888.1973329,2043205950.3659856,119119997.42605387,-421565917.6799415,3311151340.0733175,1630221723.446439,366414586.8884478,1203032267.742545,-4276347606.100531,-82779987.55912021,-2902907300.308321,2950848602.770848,-396544076.77148396,319368668.3581511,-2813467060.0948906,119714603.09176667,-457907206.13437915,-473757245.47493035
2721302757.5374465,2945190265.3072104,2825427008.1384473,3867392480.4281917,3962722676.637424,-2080889292.8821445,2298993649.5199294,1549657137.0957334,1701513489.942357,4791853757.901713,-7829498754.082822,685017494.0845459,-1653844977.6319218,3937366858.909697,-2562876126.2883124,-2528170251.594259,-2147330801.8931856,1908341048.2026792,1223330759.5544736,-2396297881.4003167
-162509392.7054493,625920454.5918463,1349585226.0275126,297009120.6186262,773068894.3833851,-71342454.32063478,-711760257.0106356,-127944683.26909009,2217119911.153846,565048120.1434592,-237766854.9225649,-104212812.9024395,-9701534.058433598,-681501972.8312978,-236832563.99814865,-1857219459.6314168,752065188.6699866,832014889.5979124,1352969481.0348558,-849269963.8136178
2151980859.0285172,715770915.7809025,-736234024.0881531,476845725.2887867,-1131423301.3140137,-1185695514.1058865,1923987357.835984,-73081497.46375039,-523442304.772839,305342516.21000123,724721622.4411712,1171743163.4445965,-1204385681.8677864,329109916.2243316,-535588795.4522404,442076047.5570232,363269215.2042863,180466134.13720295,1041586517.4524299,-816198356.2494977
362125474.65100104,-444431787.53928757,160150037.70825198,-81891096.69823809,-1274425475.4868383,-274785502.9205465,490607695.7144967,1468742728.1537154,1246864905.0072317,-611908272.1018121,193817687.26168993,473515097.67434937,-806422689.3460968,-137267716.6702254,1501794688.458521,-1664441033.6705766,1138112147.7828624,-52503123.70869763,999993948.8806171,-886224413.4357687
1366141579.8782108,-306672706.4983318,582023153.5243075,21608606.45351266,-2318633422.3750033,-396954292.36735445,963161562.1322242,-571208670.0409627,1137952872.1395776,378765689.7331905,1284686304.8978603,747889529.6863251,-1475959140.6060429,-53822455.51682126,-317421465.78130656,-480538030.1707953,1615686304.077903,100355383.00307296,412166856.24283916,-675499199.6031823
2051391785.4038234,549949061.5421413,4600741128.020964,458246340.81109214,-2763050231.9539356,-2657841565.4629626,-441004494.9221058,-3352273622.212053,3438360367.769847,3883435669.6022353,2312826922.2913437,1730391294.7870758,-1342438030.8842843,-1189090110.2882192,-3858133260.2992463,-1287231215.5048726,5209608271.366008,2179790048.947358,1432495438.8327568,-2404464107.8518243
869876623.3774443,-350124847.1126281,-1008292057.2124656,998740246.8777752,-1016116655.9910765,-883301241.6671953,1962411200.9931448,1997671023.1040351,687716117.215802,560928830.1548012,-2550633888.1799603,215623173.50022492,-2117014444.312134,1649550987.0048172,781335018.6597713,-358177551.25482255,-893938038.3850065,-91408974.59521605,122000689.4695485,-843933860.2581345
1214276087.576445,1471832053.690055,1564012662.231194,1737869923.3118303,2078911968.0618105,-1089122018.345253,797376894.4304208,585049267.431084,438884781.5134769,2378474782.4460344,-3565617381.922038,429354990.7378243,-361202157.2008586,1798857881.1713219,-1335083702.0884902,-1122842040.6758327,-818768468.8301632,893403156.9872916,509926322.78007996,-1097592430.7445729
